name,url,description
「宇津江四十八滝と飛騨古川散策」コース,https://www.hida-kankou.jp/courses/14,"1. 宇津江四十八滝県立自然公園
2. 蕎麦正 なかや
3. 飛騨古川まつり会館
4. 瀬戸川と白壁土蔵街
5. FabCafe Hida"
「サイクリングと飛騨高山散策の旅」コース,https://www.hida-kankou.jp/courses/15,"1. 飛騨里山サイクリング
2. 味噌煎餅本舗井之廣
3. 福全寺蕎麦
4. 蒲酒造場/渡辺酒造場
5. 蕪水亭
6. 高山市内散策"
「飛騨市の薬草をめぐる癒し旅」コース,https://www.hida-kankou.jp/courses/16,"1. 蕪水亭OHAKO
2. 薬草体験施設「ひだ森のめぐみ」
3. 瀬戸川と白壁土蔵街
4. カノコヤ~ Kanokoya Coffee & Waffles~
5. 蕪水亭
6. 朝霧の森
7. FabCafe Hida
8. 味噌煎餅本舗井之廣"
「飛騨古川の城めぐりと瀬戸川散策」コース,https://www.hida-kankou.jp/courses/17,"1. 姉小路氏城館跡と飛騨の中世(飛騨市美術館企画展)
2. 増島城跡(岐阜県指定史跡)
3. 小島城跡
4. 蕎麦正なかや
5. 瀬戸川と白壁土蔵街
6. 円光寺
7. 飛騨古川まつり会館"
「着物でまちあるき 飛騨古川秋の女子旅」コース,https://www.hida-kankou.jp/courses/18,"1. 染と呉服 大洞
2. 飛騨古川人力車 維
3. 飛騨牛ステーキ大椀膳 ~西洋膳処 まえだ~
4. 瀬戸川と白壁土蔵街
5. 真宗寺
6. 飛騨古川さくら物産館
7. 渡辺酒造店
8. FabCafe Hida"
「飛騨古川と池ヶ原湿原を満喫する旅」コース,https://www.hida-kankou.jp/courses/19,"1. 飛騨古川まつり会館
2. タスパDEシャングリラ
3. 瀬戸川と白壁土蔵街
4. 岡田屋
5. 旬菜の宿 季古里
6. 池ヶ原湿原
7. 飛騨牛焼肉 かをる"
「安峰山と古川の町並み散策」コース,https://www.hida-kankou.jp/courses/20,"1. 西洋膳処 まえだ
2. 安峰山
3. 後藤酒店
4. 瀬戸川と白壁土蔵街
5. 香梅"
「四十八滝山野草公園と飛騨古川散策」コース,https://www.hida-kankou.jp/courses/22,"1. めん処ほりのうえ
2. 花の森 四十八滝山野草公園
3. 瀬戸川と白壁土蔵街
4. 薬草体験施設「ひだ森のめぐみ」
5. カノコヤ~ Kanokoya Coffee & Waffles~"
「縁結びを祈る女子旅」コース,https://www.hida-kankou.jp/courses/23,"1. 瀬戸川と白壁土蔵街
2. 円光寺
3. 真宗寺
4. 壱之町珈琲店
5. 本光寺
6. 蒲酒造場
7. 渡辺酒造店
8. 岡田屋"
「ガッタンゴーとキャンプで夏を満喫の旅」コース,https://www.hida-kankou.jp/courses/24,"1. レールマウンテンバイク Gattan Go!! -まちなかコース-
2. ひだ宇宙科学館カミオカラボ
3. ひだ小僧
4. 肉の沖村
5. 山之村キャンプ場
6. 天空の牧場 奥飛騨山之村牧場"
「宇宙科学館カミオカラボと飛騨神岡の街歩きの旅」コース,https://www.hida-kankou.jp/courses/25,"1. 神岡の共同水屋
2. 藤波八丁遊歩道
3. 笹巻羊かん本舗 金木戸屋
4. 茶屋maru
5. ひだ宇宙科学館カミオカラボ
6. 道の駅宙(スカイ)ドーム神岡"
「カメラを片手に“画になる街”神岡歩き」コース,https://www.hida-kankou.jp/courses/26,"1. 神岡街歩きガイド
2. レールマウンテンバイク Gattan Go!! -まちなかコース-
3. 高原郷土館(神岡城)"
「1泊2日の飛騨高山とガッタンゴーで飛騨を満喫」コース,https://www.hida-kankou.jp/courses/27,"1. 飛騨高山散策
2. 飛騨古川まつり会館
3. 瀬戸川と白壁土蔵街
4. 八ツ三館
5. レールマウンテンバイク Gattan Go!! -渓谷コース-"
「冬の定番!飛騨古川1日満喫日帰りコース」コース,https://www.hida-kankou.jp/courses/28,"1. 飛騨古川まつり会館
2. 瀬戸川と白壁土蔵街
3. 蕪水亭OHAKO
4. 蒲酒造場/渡辺酒造店
5. 三嶋和ろうそく店
6. FabCafe Hida
7. 御菓子所 田の下"
「団体さん受け入れOK!飛騨古川の町歩き」コース,https://www.hida-kankou.jp/courses/30,"1. 在郷料理 ~山腰楼~
2. 飛騨古川まつり会館
3. 瀬戸川と白壁土蔵街
4. 蒲酒造場
5. 飛騨牛朴葉味噌ステーキ定食 ~味処古川~"
「“静かなる飛騨”の大自然を感じる旅」コース,https://www.hida-kankou.jp/courses/31,"1. 天生県立自然公園
2. 板倉の宿種蔵
3. 瀬戸川と白壁土蔵街
4. 飛騨牛サーロインミニステーキセット ~西洋膳処 まえだ~"
「東京から高速バスで!2泊3日奥飛騨温泉郷と飛騨古川の旅」コース,https://www.hida-kankou.jp/courses/32,"1. 奥飛騨温泉郷
2. 瀬戸川と白壁土蔵街
3. 飛騨古川まつり会館
4. 飛騨牛ステーキ大椀膳 ~西洋膳処 まえだ~
5. 薬草体験施設「ひだ森のめぐみ」
6. 蒲酒造場/渡辺酒造店
7. 三嶋和ろうそく店
8. クロモジ茶 ~FabCafe Hida~
9. 蕪水亭
10. 高山の朝市"
「車いすでお出かけ♪日帰り飛騨古川の街歩き旅」コース,https://www.hida-kankou.jp/courses/33,"1. 飛騨古川まつり会館
2. タスパDEシャングリラ
3. 瀬戸川と白壁土蔵街
4. 飛騨古川さくら物産館
5. 岡田屋"
「元気いっぱい!自然とアクティビティ満喫の2日間」コース,https://www.hida-kankou.jp/courses/38,"1. レールマウンテンバイク Gattan Go!! -まちなかコース-
2. 自家焙煎珈琲あすなろ
3. ひだ宇宙科学館カミオカラボ
4. 流葉温泉 ニュートリノ
5. ひだ流葉オートキャンプ場
6. 飛騨里山サイクリング"
「家族で囲む飛騨牛のすき焼きとスキーの旅」コース,https://www.hida-kankou.jp/courses/41,"1. ひだ流葉スキー場
2. 流葉温泉 ニュートリノ
3. 飛騨牛すき焼き ~山腰楼~
4. 大関屋旅館
5. 飛騨古川の町歩き"
「隠れた2大名所!?世界遺産五箇山と飛騨古川を巡る旅」コース,https://www.hida-kankou.jp/courses/43,"1. 五箇山
2. 染と呉服 大洞
3. 西洋膳処まえだ
4. 生掛和ろうそく ~三嶋和ろうそく店~
5. 八ツ三館
6. 飛騨牛 ~古里精肉店~"
「仲良し女子のおしゃれスポット巡り IN 飛騨古川」コース,https://www.hida-kankou.jp/courses/45,"1. 飛騨の匠文化館
2. 真宗寺&今宮橋
3. 飛騨古川さくら物産館
4. 薬草体験施設「ひだ森のめぐみ」
5. 味噌煎餅 ~味噌煎餅本舗井之廣~"
「名古屋から車で!秋の飛騨観光スポット巡りツアー」コース,https://www.hida-kankou.jp/courses/46,"1. 明日の宝もの 「棚田と板倉の風景」と山里文化
2. 天生県立自然公園
3. 八ツ三館
4. 安峰山
5. 薬草ランチプレート ~蕪水亭 OHAKO~
6. 福全寺跡・真宗寺の大イチョウ
7. レールマウンテンバイク Gattan Go!! -渓谷コース-"
「古川祭を感じる飛騨古川散策コース」コース,https://www.hida-kankou.jp/courses/47,"1. 飛騨古川まつり会館
2. 古川祭屋台蔵 スタンプラリー
3. 飛騨牛ステーキ大椀膳 ~西洋膳処 まえだ~
4. 瀬戸川と白壁土蔵街
5. 蒲酒造場/渡辺酒造店
6. 新名屋
7. 気多若宮神社"
「一棟貸しの古民家でおこもり旅」コース,https://www.hida-kankou.jp/courses/48,"1. 蒲酒造場/渡辺酒造店
2. 後藤酒店
3. おかずや山本
4. IORI KAWANAKA
5. 瀬戸川と白壁土蔵街"
「1泊2日秋の安峰山登山と新穂高ロープウェイの旅」コース,https://www.hida-kankou.jp/courses/50,"1. 新穂高ロープウェイ
2. 飛騨古川まつり会館
3. 瀬戸川と白壁土蔵街
4. 三嶋和ろうそく店
5. 八ツ三館
6. 安峰山
7. 薬草ランチプレート ~蕪水亭 OHAKO~
8. 味噌煎餅 ~味噌煎餅本舗井之廣~
9. 飛騨産直市そやな"
「飛騨古川のド定番!!仲良し女子旅」コース,https://www.hida-kankou.jp/courses/51,"1. 飛騨古川駅
2. 瀬戸川と白壁土蔵街
3. 蒲酒造と渡辺酒造
4. FabCafe Hida
5. 生掛和ろうそく ~三嶋和ろうそく店~
6. さくら蒸しどら ~大久保製菓~"
「春を満喫!ゆったり楽しむ飛騨古川散策」コース,https://www.hida-kankou.jp/courses/52,"1. 飛騨古川まつり会館
2. 盛そば八寸 ~福全寺蕎麦~
3. 瀬戸川と白壁土蔵街
4. 牧成舎
5. 荒城川沿いの桜/真宗寺の桜
6. 蒲酒造場/渡辺酒造店
7. 御所桜"
「着物で過ごすふたりのための上質な旅」コース,https://www.hida-kankou.jp/courses/53,"1. 染と呉服 大洞
2. 飛騨牛サーロインミニステーキセット ~西洋膳処 まえだ~
3. 瀬戸川と白壁土蔵街
4. 八ツ三館
5. 飛騨里山サイクリング
6. 町家風のカフェ 壱之町珈琲店"
「1泊2日の高山散策と飛騨古川の自然を楽しむ旅」コース,https://www.hida-kankou.jp/courses/54,"1. 飛騨高山散策
2. 飛騨古川まつり会館
3. 瀬戸川と白壁土蔵街
4. 八ツ三館
5. 安峰山
6. 飛騨牛ステーキ大椀膳 ~西洋膳処 まえだ~"
「関西からワイドビューで!1泊2日飛騨を満喫」コース,https://www.hida-kankou.jp/courses/55,"1. 高山の古い町並み散策
2. 八ツ三館
3. 瀬戸川と白壁土蔵街
4. 飛騨古川まつり会館
5. 飛騨牛ステーキ大椀膳 ~西洋膳処 まえだ~
6. 薬草体験施設「ひだ森のめぐみ」
7. 三嶋和ろうそく店
8. 蒲酒造場/渡辺酒造店"
「サイクリングで花見を楽しもう!」コース,https://www.hida-kankou.jp/courses/56,"1. 飛騨古川でレンタサイクル
2. 岡田屋/飛騨コロッケ本舗
3. 御所桜
4. 千代の松原公園の桜
5. 真宗寺
6. 牧成舎
7. 荒城川沿いの桜(古川小学校付近)"
「山と海の幸を両方味わう!北陸新幹線で行く飛騨古川の旅」コース,https://www.hida-kankou.jp/courses/57,"1. 富山駅周辺を楽しむ
2. 飛騨古川まつり会館
3. 瀬戸川と白壁土蔵街
4. 八ツ三館
5. 薬草体験施設「ひだ森のめぐみ」
6. 飛騨ざるそば ~蕎麦正 なかや~
7. 味噌煎餅 ~味噌煎餅本舗井之廣~
8. 三嶋和ろうそく店
9. 蒲酒造場/渡辺酒造店"
